Year,Valor,Mes,Lag_1,Lag_12,MA_4,Month_sin,Month_cos,SubCategoria_Tequila 100%,Fecha
2006,2.1,10,9.2,2.1,6.075,-0.8660254037844386,0.5000000000000001,1.0,2006-10-01
2006,12.1,10,2.1,9.9,6.35,-0.8660254037844386,0.5000000000000001,0.0,2006-10-01
2006,2.2,11,12.1,2.6,6.4,-0.5000000000000004,0.8660254037844384,1.0,2006-11-01
2006,9.3,11,2.2,10.6,6.425000000000001,-0.5000000000000004,0.8660254037844384,0.0,2006-11-01
2006,1.6,12,9.3,2.3,6.300000000000001,-2.4492935982947064e-16,1.0,1.0,2006-12-01
2006,6.9,12,1.6,7.3,5.000000000000001,-2.4492935982947064e-16,1.0,0.0,2006-12-01
2007,3.0,1,6.9,2.3,5.200000000000001,0.49999999999999994,0.8660254037844387,1.0,2007-01-01
2007,9.1,1,3.0,9.9,5.15,0.49999999999999994,0.8660254037844387,0.0,2007-01-01
2007,2.3,2,9.1,2.6,5.325,0.8660254037844386,0.5000000000000001,1.0,2007-02-01
2007,8.7,2,2.3,11.0,5.775,0.8660254037844386,0.5000000000000001,0.0,2007-02-01
2007,2.7,3,8.7,2.0,5.7,1.0,6.123233995736766e-17,1.0,2007-03-01
2007,9.5,3,2.7,9.2,5.800000000000001,1.0,6.123233995736766e-17,0.0,2007-03-01
2007,2.1,4,9.5,2.1,5.75,0.8660254037844387,-0.4999999999999998,1.0,2007-04-01
2007,7.1,4,2.1,12.1,5.35,0.8660254037844387,-0.4999999999999998,0.0,2007-04-01
2007,2.9,5,7.1,2.2,5.4,0.49999999999999994,-0.8660254037844387,1.0,2007-05-01
2007,8.1,5,2.9,9.3,5.050000000000001,0.49999999999999994,-0.8660254037844387,0.0,2007-05-01
2007,3.8,6,8.1,1.6,5.475,1.2246467991473532e-16,-1.0,1.0,2007-06-01
2007,7.2,6,3.8,6.9,5.5,1.2246467991473532e-16,-1.0,0.0,2007-06-01
2007,2.6,7,7.2,3.0,5.425000000000001,-0.4999999999999997,-0.8660254037844388,1.0,2007-07-01
2007,11.7,7,2.6,9.1,6.325,-0.4999999999999997,-0.8660254037844388,0.0,2007-07-01
2007,2.7,8,11.7,2.3,6.05,-0.8660254037844385,-0.5000000000000004,1.0,2007-08-01
2007,11.0,8,2.7,8.7,7.0,-0.8660254037844385,-0.5000000000000004,0.0,2007-08-01
2007,3.1,9,11.0,2.7,7.125,-1.0,-1.8369701987210297e-16,1.0,2007-09-01
2007,7.0,9,3.1,9.5,5.950000000000001,-1.0,-1.8369701987210297e-16,0.0,2007-09-01
2007,3.2,10,7.0,2.1,6.075,-0.8660254037844386,0.5000000000000001,1.0,2007-10-01
2007,8.8,10,3.2,7.1,5.525,-0.8660254037844386,0.5000000000000001,0.0,2007-10-01
2007,3.5,11,8.8,2.9,5.625,-0.5000000000000004,0.8660254037844384,1.0,2007-11-01
2007,7.8,11,3.5,8.1,5.825,-0.5000000000000004,0.8660254037844384,0.0,2007-11-01
2007,2.1,12,7.8,3.8,5.550000000000001,-2.4492935982947064e-16,1.0,1.0,2007-12-01
2007,5.0,12,2.1,7.2,4.6000000000000005,-2.4492935982947064e-16,1.0,0.0,2007-12-01
2008,2.9,1,5.0,2.6,4.45,0.49999999999999994,0.8660254037844387,1.0,2008-01-01
2008,8.3,1,2.9,11.7,4.575000000000001,0.49999999999999994,0.8660254037844387,0.0,2008-01-01
2008,2.3,2,8.3,2.7,4.625000000000001,0.8660254037844386,0.5000000000000001,1.0,2008-02-01
2008,9.2,2,2.3,11.0,5.675000000000001,0.8660254037844386,0.5000000000000001,0.0,2008-02-01
2008,2.4,3,9.2,3.1,5.550000000000001,1.0,6.123233995736766e-17,1.0,2008-03-01
2008,7.9,3,2.4,7.0,5.45,1.0,6.123233995736766e-17,0.0,2008-03-01
2008,2.7,4,7.9,3.2,5.55,0.8660254037844387,-0.4999999999999998,1.0,2008-04-01
2008,9.6,4,2.7,8.8,5.65,0.8660254037844387,-0.4999999999999998,0.0,2008-04-01
2008,3.7,5,9.6,3.5,5.9750000000000005,0.49999999999999994,-0.8660254037844387,1.0,2008-05-01
2008,8.8,5,3.7,7.8,6.2,0.49999999999999994,-0.8660254037844387,0.0,2008-05-01
2008,3.7,6,8.8,2.1,6.45,1.2246467991473532e-16,-1.0,1.0,2008-06-01
2008,9.2,6,3.7,5.0,6.35,1.2246467991473532e-16,-1.0,0.0,2008-06-01
2008,3.0,7,9.2,2.9,6.175,-0.4999999999999997,-0.8660254037844388,1.0,2008-07-01
2008,8.7,7,3.0,8.3,6.1499999999999995,-0.4999999999999997,-0.8660254037844388,0.0,2008-07-01
2008,3.1,8,8.7,2.3,6.0,-0.8660254037844385,-0.5000000000000004,1.0,2008-08-01
2008,8.5,8,3.1,9.2,5.824999999999999,-0.8660254037844385,-0.5000000000000004,0.0,2008-08-01
2008,3.5,9,8.5,2.4,5.949999999999999,-1.0,-1.8369701987210297e-16,1.0,2008-09-01
2008,8.0,9,3.5,7.9,5.775,-1.0,-1.8369701987210297e-16,0.0,2008-09-01
2008,3.2,10,8.0,2.7,5.8,-0.8660254037844386,0.5000000000000001,1.0,2008-10-01
2008,10.3,10,3.2,9.6,6.25,-0.8660254037844386,0.5000000000000001,0.0,2008-10-01
2008,2.9,11,10.3,3.7,6.1000000000000005,-0.5000000000000004,0.8660254037844384,1.0,2008-11-01
2008,8.2,11,2.9,8.8,6.15,-0.5000000000000004,0.8660254037844384,0.0,2008-11-01
2008,2.4,12,8.2,3.7,5.95,-2.4492935982947064e-16,1.0,1.0,2008-12-01
2008,5.1,12,2.4,9.2,4.65,-2.4492935982947064e-16,1.0,0.0,2008-12-01
2009,2.4,1,5.1,3.0,4.525,0.49999999999999994,0.8660254037844387,1.0,2009-01-01
2009,7.6,1,2.4,8.7,4.375,0.49999999999999994,0.8660254037844387,0.0,2009-01-01
2009,2.4,2,7.6,3.1,4.375,0.8660254037844386,0.5000000000000001,1.0,2009-02-01
2009,6.8,2,2.4,8.5,4.800000000000001,0.8660254037844386,0.5000000000000001,0.0,2009-02-01
2009,3.0,3,6.8,3.5,4.950000000000001,1.0,6.123233995736766e-17,1.0,2009-03-01
2009,8.6,3,3.0,8.0,5.2,1.0,6.123233995736766e-17,0.0,2009-03-01
2009,3.6,4,8.6,3.2,5.500000000000001,0.8660254037844387,-0.4999999999999998,1.0,2009-04-01
2009,9.9,4,3.6,10.3,6.275,0.8660254037844387,-0.4999999999999998,0.0,2009-04-01
2009,2.9,5,9.9,2.9,6.25,0.49999999999999994,-0.8660254037844387,1.0,2009-05-01
2009,8.0,5,2.9,8.2,6.1,0.49999999999999994,-0.8660254037844387,0.0,2009-05-01
2009,3.3,6,8.0,2.4,6.025,1.2246467991473532e-16,-1.0,1.0,2009-06-01
2009,9.8,6,3.3,5.1,6.0,1.2246467991473532e-16,-1.0,0.0,2009-06-01
2009,3.7,7,9.8,2.4,6.200000000000001,-0.4999999999999997,-0.8660254037844388,1.0,2009-07-01
2009,8.8,7,3.7,7.6,6.400000000000001,-0.4999999999999997,-0.8660254037844388,0.0,2009-07-01
2009,3.1,8,8.8,2.4,6.350000000000001,-0.8660254037844385,-0.5000000000000004,1.0,2009-08-01
2009,8.4,8,3.1,6.8,6.000000000000001,-0.8660254037844385,-0.5000000000000004,0.0,2009-08-01
2009,4.4,9,8.4,3.0,6.175000000000001,-1.0,-1.8369701987210297e-16,1.0,2009-09-01
2009,8.7,9,4.4,8.6,6.15,-1.0,-1.8369701987210297e-16,0.0,2009-09-01
2009,3.5,10,8.7,3.6,6.25,-0.8660254037844386,0.5000000000000001,1.0,2009-10-01
2009,8.1,10,3.5,9.9,6.175000000000001,-0.8660254037844386,0.5000000000000001,0.0,2009-10-01
2009,3.0,11,8.1,2.9,5.825000000000001,-0.5000000000000004,0.8660254037844384,1.0,2009-11-01
2009,7.5,11,3.0,8.0,5.525,-0.5000000000000004,0.8660254037844384,0.0,2009-11-01
2009,2.1,12,7.5,3.3,5.175000000000001,-2.4492935982947064e-16,1.0,1.0,2009-12-01
2009,6.7,12,2.1,9.8,4.825000000000001,-2.4492935982947064e-16,1.0,0.0,2009-12-01
2010,3.4,1,6.7,3.7,4.925000000000001,0.49999999999999994,0.8660254037844387,1.0,2010-01-01
2010,6.8,1,3.4,8.8,4.750000000000001,0.49999999999999994,0.8660254037844387,0.0,2010-01-01
2010,3.1,2,6.8,3.1,5.000000000000001,0.8660254037844386,0.5000000000000001,1.0,2010-02-01
2010,7.3,2,3.1,8.4,5.15,0.8660254037844386,0.5000000000000001,0.0,2010-02-01
2010,3.8,3,7.3,4.4,5.250000000000001,1.0,6.123233995736766e-17,1.0,2010-03-01
2010,9.0,3,3.8,8.7,5.800000000000001,1.0,6.123233995736766e-17,0.0,2010-03-01
2010,4.0,4,9.0,3.5,6.025,0.8660254037844387,-0.4999999999999998,1.0,2010-04-01
2010,10.7,4,4.0,8.1,6.875000000000001,0.8660254037844387,-0.4999999999999998,0.0,2010-04-01
2010,4.0,5,10.7,3.0,6.925000000000001,0.49999999999999994,-0.8660254037844387,1.0,2010-05-01
2010,8.0,5,4.0,7.5,6.675000000000001,0.49999999999999994,-0.8660254037844387,0.0,2010-05-01
2010,4.2,6,8.0,2.1,6.7250000000000005,1.2246467991473532e-16,-1.0,1.0,2010-06-01
2010,11.5,6,4.2,6.7,6.925000000000001,1.2246467991473532e-16,-1.0,0.0,2010-06-01
2010,4.4,7,11.5,3.4,7.025,-0.4999999999999997,-0.8660254037844388,1.0,2010-07-01
2010,7.6,7,4.4,6.8,6.925000000000001,-0.4999999999999997,-0.8660254037844388,0.0,2010-07-01
2010,4.3,8,7.6,3.1,6.950000000000001,-0.8660254037844385,-0.5000000000000004,1.0,2010-08-01
2010,8.3,8,4.3,7.3,6.150000000000001,-0.8660254037844385,-0.5000000000000004,0.0,2010-08-01
2010,4.3,9,8.3,3.8,6.125000000000001,-1.0,-1.8369701987210297e-16,1.0,2010-09-01
2010,11.2,9,4.3,9.0,7.025000000000001,-1.0,-1.8369701987210297e-16,0.0,2010-09-01
2010,4.4,10,11.2,4.0,7.050000000000001,-0.8660254037844386,0.5000000000000001,1.0,2010-10-01
2010,8.9,10,4.4,10.7,7.200000000000001,-0.8660254037844386,0.5000000000000001,0.0,2010-10-01
2010,4.8,11,8.9,4.0,7.325000000000001,-0.5000000000000004,0.8660254037844384,1.0,2010-11-01
2010,9.8,11,4.8,8.0,6.975000000000001,-0.5000000000000004,0.8660254037844384,0.0,2010-11-01
2010,3.2,12,9.8,4.2,6.675000000000002,-2.4492935982947064e-16,1.0,1.0,2010-12-01
2010,5.4,12,3.2,11.5,5.800000000000002,-2.4492935982947064e-16,1.0,0.0,2010-12-01
2011,4.0,1,5.4,4.4,5.600000000000001,0.49999999999999994,0.8660254037844387,1.0,2011-01-01
2011,8.1,1,4.0,7.6,5.175000000000001,0.49999999999999994,0.8660254037844387,0.0,2011-01-01
2011,3.9,2,8.1,4.3,5.3500000000000005,0.8660254037844386,0.5000000000000001,1.0,2011-02-01
2011,8.1,2,3.9,8.3,6.025,0.8660254037844386,0.5000000000000001,0.0,2011-02-01
2011,5.3,3,8.1,4.3,6.3500000000000005,1.0,6.123233995736766e-17,1.0,2011-03-01
2011,10.3,3,5.3,11.2,6.900000000000001,1.0,6.123233995736766e-17,0.0,2011-03-01
2011,4.8,4,10.3,4.4,7.125000000000002,0.8660254037844387,-0.4999999999999998,1.0,2011-04-01
2011,8.3,4,4.8,8.9,7.175000000000002,0.8660254037844387,-0.4999999999999998,0.0,2011-04-01
2011,5.3,5,8.3,4.8,7.175000000000002,0.49999999999999994,-0.8660254037844387,1.0,2011-05-01
2011,10.5,5,5.3,9.8,7.225000000000001,0.49999999999999994,-0.8660254037844387,0.0,2011-05-01
2011,4.3,6,10.5,3.2,7.100000000000001,1.2246467991473532e-16,-1.0,1.0,2011-06-01
2011,9.1,6,4.3,5.4,7.300000000000001,1.2246467991473532e-16,-1.0,0.0,2011-06-01
2011,4.7,7,9.1,4.0,7.15,-0.4999999999999997,-0.8660254037844388,1.0,2011-07-01
2011,11.4,7,4.7,8.1,7.375000000000001,-0.4999999999999997,-0.8660254037844388,0.0,2011-07-01
2011,5.3,8,11.4,3.9,7.625000000000001,-0.8660254037844385,-0.5000000000000004,1.0,2011-08-01
2011,9.8,8,5.3,8.1,7.800000000000002,-0.8660254037844385,-0.5000000000000004,0.0,2011-08-01
2011,5.3,9,9.8,5.3,7.950000000000002,-1.0,-1.8369701987210297e-16,1.0,2011-09-01
2011,8.7,9,5.3,10.3,7.275000000000001,-1.0,-1.8369701987210297e-16,0.0,2011-09-01
2011,5.1,10,8.7,4.8,7.225000000000001,-0.8660254037844386,0.5000000000000001,1.0,2011-10-01
2011,8.4,10,5.1,8.3,6.875000000000001,-0.8660254037844386,0.5000000000000001,0.0,2011-10-01
2011,4.7,11,8.4,5.3,6.7250000000000005,-0.5000000000000004,0.8660254037844384,1.0,2011-11-01
2011,8.0,11,4.7,10.5,6.550000000000001,-0.5000000000000004,0.8660254037844384,0.0,2011-11-01
2011,3.1,12,8.0,4.3,6.050000000000001,-2.4492935982947064e-16,1.0,1.0,2011-12-01
2011,7.3,12,3.1,9.1,5.775,-2.4492935982947064e-16,1.0,0.0,2011-12-01
2012,3.9,1,7.3,4.7,5.575000000000001,0.49999999999999994,0.8660254037844387,1.0,2012-01-01
2012,8.8,1,3.9,11.4,5.775000000000001,0.49999999999999994,0.8660254037844387,0.0,2012-01-01
2012,4.6,2,8.8,5.3,6.15,0.8660254037844386,0.5000000000000001,1.0,2012-02-01
2012,9.2,2,4.6,9.8,6.625000000000002,0.8660254037844386,0.5000000000000001,0.0,2012-02-01
2012,5.0,3,9.2,5.3,6.9,1.0,6.123233995736766e-17,1.0,2012-03-01
2012,10.3,3,5.0,8.7,7.275,1.0,6.123233995736766e-17,0.0,2012-03-01
2012,5.0,4,10.3,5.1,7.375,0.8660254037844387,-0.4999999999999998,1.0,2012-04-01
2012,10.9,4,5.0,8.4,7.800000000000002,0.8660254037844387,-0.4999999999999998,0.0,2012-04-01
2012,6.0,5,10.9,4.7,8.05,0.49999999999999994,-0.8660254037844387,1.0,2012-05-01
2012,9.3,5,6.0,8.0,7.800000000000002,0.49999999999999994,-0.8660254037844387,0.0,2012-05-01
2012,5.1,6,9.3,3.1,7.825000000000001,1.2246467991473532e-16,-1.0,1.0,2012-06-01
2012,10.1,6,5.1,7.3,7.625000000000001,1.2246467991473532e-16,-1.0,0.0,2012-06-01
2012,5.2,7,10.1,3.9,7.425000000000001,-0.4999999999999997,-0.8660254037844388,1.0,2012-07-01
2012,10.0,7,5.2,8.8,7.6000000000000005,-0.4999999999999997,-0.8660254037844388,0.0,2012-07-01
2012,4.7,8,10.0,4.6,7.500000000000001,-0.8660254037844385,-0.5000000000000004,1.0,2012-08-01
2012,7.4,8,4.7,9.2,6.825000000000001,-0.8660254037844385,-0.5000000000000004,0.0,2012-08-01
2012,5.0,9,7.4,5.0,6.775000000000001,-1.0,-1.8369701987210297e-16,1.0,2012-09-01
2012,7.3,9,5.0,10.3,6.100000000000001,-1.0,-1.8369701987210297e-16,0.0,2012-09-01
2012,6.2,10,7.3,5.0,6.475000000000001,-0.8660254037844386,0.5000000000000001,1.0,2012-10-01
2012,9.1,10,6.2,10.9,6.9,-0.8660254037844386,0.5000000000000001,0.0,2012-10-01
2012,6.4,11,9.1,6.0,7.25,-0.5000000000000004,0.8660254037844384,1.0,2012-11-01
2012,7.1,11,6.4,9.3,7.200000000000001,-0.5000000000000004,0.8660254037844384,0.0,2012-11-01
2012,4.0,12,7.1,5.1,6.65,-2.4492935982947064e-16,1.0,1.0,2012-12-01
2012,6.0,12,4.0,10.1,5.875000000000001,-2.4492935982947064e-16,1.0,0.0,2012-12-01
2013,4.5,1,6.0,5.2,5.4,0.49999999999999994,0.8660254037844387,1.0,2013-01-01
2013,8.4,1,4.5,10.0,5.725000000000001,0.49999999999999994,0.8660254037844387,0.0,2013-01-01
2013,5.1,2,8.4,4.7,6.000000000000001,0.8660254037844386,0.5000000000000001,1.0,2013-02-01
2013,9.1,2,5.1,7.4,6.775,0.8660254037844386,0.5000000000000001,0.0,2013-02-01
2013,4.5,3,9.1,5.0,6.775,1.0,6.123233995736766e-17,1.0,2013-03-01
2013,7.9,3,4.5,7.3,6.650000000000001,1.0,6.123233995736766e-17,0.0,2013-03-01
2013,5.9,4,7.9,6.2,6.850000000000001,0.8660254037844387,-0.4999999999999998,1.0,2013-04-01
2013,11.9,4,5.9,9.1,7.550000000000001,0.8660254037844387,-0.4999999999999998,0.0,2013-04-01
2013,6.8,5,11.9,6.4,8.125,0.49999999999999994,-0.8660254037844387,1.0,2013-05-01
2013,13.8,5,6.8,7.1,9.600000000000001,0.49999999999999994,-0.8660254037844387,0.0,2013-05-01
2013,5.0,6,13.8,4.0,9.375000000000002,1.2246467991473532e-16,-1.0,1.0,2013-06-01
2013,8.0,6,5.0,6.0,8.400000000000002,1.2246467991473532e-16,-1.0,0.0,2013-06-01
2013,5.3,7,8.0,4.5,8.025,-0.4999999999999997,-0.8660254037844388,1.0,2013-07-01
2013,11.5,7,5.3,8.4,7.450000000000001,-0.4999999999999997,-0.8660254037844388,0.0,2013-07-01
2013,5.0,8,11.5,5.1,7.450000000000001,-0.8660254037844385,-0.5000000000000004,1.0,2013-08-01
2013,9.0,8,5.0,9.1,7.700000000000001,-0.8660254037844385,-0.5000000000000004,0.0,2013-08-01
2013,5.1,9,9.0,4.5,7.65,-1.0,-1.8369701987210297e-16,1.0,2013-09-01
2013,7.2,9,5.1,7.9,6.575000000000001,-1.0,-1.8369701987210297e-16,0.0,2013-09-01
2013,5.9,10,7.2,5.9,6.800000000000001,-0.8660254037844386,0.5000000000000001,1.0,2013-10-01
2013,7.6,10,5.9,11.9,6.450000000000001,-0.8660254037844386,0.5000000000000001,0.0,2013-10-01
2013,5.7,11,7.6,6.8,6.6000000000000005,-0.5000000000000004,0.8660254037844384,1.0,2013-11-01
2013,7.9,11,5.7,13.8,6.775,-0.5000000000000004,0.8660254037844384,0.0,2013-11-01
2013,4.2,12,7.9,5.0,6.350000000000001,-2.4492935982947064e-16,1.0,1.0,2013-12-01
2013,6.6,12,4.2,8.0,6.1000000000000005,-2.4492935982947064e-16,1.0,0.0,2013-12-01
2014,5.6,1,6.6,5.3,6.075000000000001,0.49999999999999994,0.8660254037844387,1.0,2014-01-01
2014,5.7,1,5.6,11.5,5.525000000000001,0.49999999999999994,0.8660254037844387,0.0,2014-01-01
2014,4.7,2,5.7,5.0,5.65,0.8660254037844386,0.5000000000000001,1.0,2014-02-01
2014,7.5,2,4.7,9.0,5.875000000000001,0.8660254037844386,0.5000000000000001,0.0,2014-02-01
2014,6.1,3,7.5,5.1,6.000000000000001,1.0,6.123233995736766e-17,1.0,2014-03-01
2014,8.4,3,6.1,7.2,6.675000000000001,1.0,6.123233995736766e-17,0.0,2014-03-01
2014,6.8,4,8.4,5.9,7.200000000000001,0.8660254037844387,-0.4999999999999998,1.0,2014-04-01
2014,9.7,4,6.8,7.6,7.750000000000001,0.8660254037844387,-0.4999999999999998,0.0,2014-04-01
2014,6.6,5,9.7,5.7,7.875,0.49999999999999994,-0.8660254037844387,1.0,2014-05-01
2014,11.1,5,6.6,7.9,8.55,0.49999999999999994,-0.8660254037844387,0.0,2014-05-01
