Total_Pais_Mes,Total_Categoria_Mes,Litros 40 % Alc. Vol,AñoArchivo,Mes,Lag_1,Lag_12,MA_4,Month_sin,Month_cos,Categoria_TEQUILA 100% DE AGAVE,NombrePais,Clase,Fecha
5886273.82,4990384.66,110989.35,2004,2,804908.41,3901072.78,1851277.472500001,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2004-02-01
5886273.82,4990384.66,1006881.29,2004,2,4990384.66,741470.74,2897646.535000001,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2004-02-01
5886273.82,4990384.66,3207268.0,2004,2,4990384.66,741470.74,3944015.597500001,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2004-02-01
5886273.82,4990384.66,665246.03,2004,2,4990384.66,741470.74,4990384.66,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2004-02-01
5886273.82,895889.15,111311.8,2004,2,4990384.66,741470.74,3966760.782500001,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2004-02-01
5886273.82,895889.15,204409.9,2004,2,895889.15,5658635.82,2943136.905000001,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2004-02-01
5886273.82,895889.15,580167.45,2004,2,895889.15,5658635.82,1919513.027500001,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2004-02-01
7403198.81,6381377.31,171881.36,2004,3,895889.15,5658635.82,2267261.190000001,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2004-03-01
7403198.81,6381377.31,1306697.53,2004,3,6381377.31,5658635.82,3638633.2300000004,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2004-03-01
7403198.81,6381377.31,4412356.83,2004,3,6381377.31,804908.41,5010005.2700000005,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2004-03-01
7403198.81,6381377.31,490441.6,2004,3,6381377.31,804908.41,6381377.31,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2004-03-01
7403198.81,1021821.5,85395.16,2004,3,6381377.31,804908.41,5041488.3575,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2004-03-01
7403198.81,1021821.5,417845.32,2004,3,1021821.5,4990384.66,3701599.4050000003,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2004-03-01
7403198.81,1021821.5,648.0,2004,3,1021821.5,4990384.66,2361710.4525000006,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2004-03-01
7403198.81,1021821.5,517933.02,2004,3,1021821.5,4990384.66,1021821.5,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2004-03-01
8061051.02,6603832.48,124757.24,2004,4,1021821.5,4990384.66,2417324.245000001,0.8660254037844387,-0.4999999999999998,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2004-04-01
8061051.02,6603832.48,1236524.77,2004,4,6603832.48,895889.15,3812826.990000001,0.8660254037844387,-0.4999999999999998,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2004-04-01
8061051.02,6603832.48,4768475.86,2004,4,6603832.48,895889.15,5208329.735000001,0.8660254037844387,-0.4999999999999998,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2004-04-01
8061051.02,6603832.48,474074.61,2004,4,6603832.48,895889.15,6603832.48,0.8660254037844387,-0.4999999999999998,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2004-04-01
8061051.02,1457218.53,97101.29,2004,4,6603832.48,6381377.31,5317178.992500002,0.8660254037844387,-0.4999999999999998,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2004-04-01
8061051.02,1457218.53,309564.71,2004,4,1457218.53,6381377.31,4030525.5050000013,0.8660254037844387,-0.4999999999999998,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2004-04-01
8061051.02,1457218.53,1050552.53,2004,4,1457218.53,6381377.31,2743872.017500001,0.8660254037844387,-0.4999999999999998,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2004-04-01
7344584.29,6246197.06,82878.66,2004,5,1457218.53,6381377.31,2654463.1625000006,0.49999999999999994,-0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2004-05-01
7344584.29,6246197.06,1449096.34,2004,5,6246197.06,1021821.5,3851707.795000001,0.49999999999999994,-0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2004-05-01
7344584.29,6246197.06,4413736.46,2004,5,6246197.06,1021821.5,5048952.4275,0.49999999999999994,-0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2004-05-01
7344584.29,6246197.06,300485.59,2004,5,6246197.06,1021821.5,6246197.06,0.49999999999999994,-0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2004-05-01
7344584.29,1098387.23,90024.03,2004,5,6246197.06,1021821.5,4959244.6025,0.49999999999999994,-0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2004-05-01
7344584.29,1098387.23,246195.28,2004,5,1098387.23,6603832.48,3672292.1450000005,0.49999999999999994,-0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2004-05-01
7344584.29,1098387.23,762167.92,2004,5,1098387.23,6603832.48,2385339.687500001,0.49999999999999994,-0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2004-05-01
8485200.35,7257598.82,166785.7,2004,6,1098387.23,6603832.48,2638190.127500001,1.2246467991473532e-16,-1.0,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2004-06-01
8485200.35,7257598.82,1114478.05,2004,6,7257598.82,6603832.48,4177993.025000001,1.2246467991473532e-16,-1.0,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2004-06-01
8485200.35,7257598.82,5149079.19,2004,6,7257598.82,1457218.53,5717795.922500001,1.2246467991473532e-16,-1.0,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2004-06-01
8485200.35,7257598.82,827255.88,2004,6,7257598.82,1457218.53,7257598.82,1.2246467991473532e-16,-1.0,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2004-06-01
8485200.35,1227601.53,190187.54,2004,6,7257598.82,1457218.53,5750099.497500001,1.2246467991473532e-16,-1.0,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2004-06-01
8485200.35,1227601.53,296070.44,2004,6,1227601.53,6246197.06,4242600.175000001,1.2246467991473532e-16,-1.0,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2004-06-01
8485200.35,1227601.53,741343.54,2004,6,1227601.53,6246197.06,2735100.852500001,1.2246467991473532e-16,-1.0,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2004-06-01
6244118.85,4935229.15,103379.9,2004,7,1227601.53,6246197.06,2154508.435000001,-0.4999999999999997,-0.8660254037844388,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2004-07-01
6244118.85,4935229.15,949028.52,2004,7,4935229.15,6246197.06,3081415.340000001,-0.4999999999999997,-0.8660254037844388,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2004-07-01
6244118.85,4935229.15,3245251.14,2004,7,4935229.15,1098387.23,4008322.245000001,-0.4999999999999997,-0.8660254037844388,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2004-07-01
6244118.85,4935229.15,637569.59,2004,7,4935229.15,1098387.23,4935229.15,-0.4999999999999997,-0.8660254037844388,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2004-07-01
6244118.85,1308889.7,109612.14,2004,7,4935229.15,1098387.23,4028644.2875000015,-0.4999999999999997,-0.8660254037844388,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2004-07-01
6244118.85,1308889.7,487935.22,2004,7,1308889.7,7257598.82,3122059.4250000007,-0.4999999999999997,-0.8660254037844388,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2004-07-01
6244118.85,1308889.7,711342.33,2004,7,1308889.7,7257598.82,2215474.562500001,-0.4999999999999997,-0.8660254037844388,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2004-07-01
5616252.88,4579180.34,69749.89,2004,8,1308889.7,7257598.82,2126462.360000001,-0.8660254037844385,-0.5000000000000004,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2004-08-01
5616252.88,4579180.34,828134.18,2004,8,4579180.34,7257598.82,2944035.0200000005,-0.8660254037844385,-0.5000000000000004,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2004-08-01
5616252.88,4579180.34,3494300.97,2004,8,4579180.34,1227601.53,3761607.6800000006,-0.8660254037844385,-0.5000000000000004,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2004-08-01
5616252.88,4579180.34,186995.31,2004,8,4579180.34,1227601.53,4579180.34,-0.8660254037844385,-0.5000000000000004,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2004-08-01
5616252.88,1037072.54,68921.23,2004,8,4579180.34,1227601.53,3693653.3900000006,-0.8660254037844385,-0.5000000000000004,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2004-08-01
5616252.88,1037072.54,358198.93,2004,8,1037072.54,4935229.15,2808126.4400000004,-0.8660254037844385,-0.5000000000000004,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2004-08-01
5616252.88,1037072.54,609952.38,2004,8,1037072.54,4935229.15,1922599.490000001,-0.8660254037844385,-0.5000000000000004,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2004-08-01
7049103.56,5505696.87,96490.35,2004,9,1037072.54,4935229.15,2154228.622500001,-1.0,-1.8369701987210297e-16,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2004-09-01
7049103.56,5505696.87,1332666.55,2004,9,5505696.87,4935229.15,3271384.705000001,-1.0,-1.8369701987210297e-16,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2004-09-01
7049103.56,5505696.87,3924445.98,2004,9,5505696.87,1308889.7,4388540.7875000015,-1.0,-1.8369701987210297e-16,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2004-09-01
7049103.56,5505696.87,152093.99,2004,9,5505696.87,1308889.7,5505696.87,-1.0,-1.8369701987210297e-16,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2004-09-01
7049103.56,1543406.69,149543.83,2004,9,5505696.87,1308889.7,4515124.325000001,-1.0,-1.8369701987210297e-16,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2004-09-01
7049103.56,1543406.69,390236.75,2004,9,1543406.69,4579180.34,3524551.780000001,-1.0,-1.8369701987210297e-16,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2004-09-01
7049103.56,1543406.69,1003626.12,2004,9,1543406.69,4579180.34,2533979.235000001,-1.0,-1.8369701987210297e-16,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2004-09-01
5866268.25,4626095.49,117695.84,2004,10,1543406.69,4579180.34,2314078.890000001,-0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2004-10-01
5866268.25,4626095.49,829979.38,2004,10,4626095.49,4579180.34,3084751.0900000012,-0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2004-10-01
5866268.25,4626095.49,3419088.21,2004,10,4626095.49,1037072.54,3855423.2900000014,-0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2004-10-01
5866268.25,4626095.49,259332.06,2004,10,4626095.49,1037072.54,4626095.49,-0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2004-10-01
5866268.25,1240172.77,197435.86,2004,10,4626095.49,1037072.54,3779614.810000001,-0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2004-10-01
5866268.25,1240172.77,413155.12,2004,10,1240172.77,5505696.87,2933134.130000001,-0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2004-10-01
5866268.25,1240172.77,12.0,2004,10,1240172.77,5505696.87,2086653.4500000011,-0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2004-10-01
5866268.25,1240172.77,629569.79,2004,10,1240172.77,5505696.87,1240172.77,-0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2004-10-01
8494255.8,7053011.3,99991.39,2004,11,1240172.77,5505696.87,2693382.402500001,-0.5000000000000004,0.8660254037844384,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2004-11-01
8494255.8,7053011.3,672311.13,2004,11,7053011.3,1543406.69,4146592.035000001,-0.5000000000000004,0.8660254037844384,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2004-11-01
8494255.8,7053011.3,6136663.39,2004,11,7053011.3,1543406.69,5599801.667500001,-0.5000000000000004,0.8660254037844384,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2004-11-01
8494255.8,7053011.3,144045.4,2004,11,7053011.3,1543406.69,7053011.3,-0.5000000000000004,0.8660254037844384,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2004-11-01
8494255.8,1441244.5,214606.84,2004,11,7053011.3,4626095.49,5650069.6000000015,-0.5000000000000004,0.8660254037844384,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2004-11-01
8494255.8,1441244.5,363993.62,2004,11,1441244.5,4626095.49,4247127.9,-0.5000000000000004,0.8660254037844384,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2004-11-01
8494255.8,1441244.5,862644.04,2004,11,1441244.5,4626095.49,2844186.200000001,-0.5000000000000004,0.8660254037844384,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2004-11-01
5117707.69,4149457.17,143753.82,2004,12,1441244.5,4626095.49,2118297.6675000014,-2.4492935982947064e-16,1.0,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2004-12-01
5117707.69,4149457.17,503709.47,2004,12,4149457.17,1240172.77,2795350.835000001,-2.4492935982947064e-16,1.0,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2004-12-01
5117707.69,4149457.17,3334336.1,2004,12,4149457.17,1240172.77,3472404.0025000013,-2.4492935982947064e-16,1.0,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2004-12-01
5117707.69,4149457.17,167657.78,2004,12,4149457.17,1240172.77,4149457.17,-2.4492935982947064e-16,1.0,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2004-12-01
5117707.69,968250.51,88501.65,2004,12,4149457.17,1240172.77,3354155.5050000013,-2.4492935982947064e-16,1.0,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2004-12-01
5117707.69,968250.51,284929.79,2004,12,968250.51,7053011.3,2558853.8400000012,-2.4492935982947064e-16,1.0,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2004-12-01
5117707.69,968250.51,3133.49,2004,12,968250.51,7053011.3,1763552.1750000012,-2.4492935982947064e-16,1.0,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2004-12-01
5117707.69,968250.51,591685.58,2004,12,968250.51,7053011.3,968250.51,-2.4492935982947064e-16,1.0,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2004-12-01
6072748.08,4827127.48,85792.38,2005,1,968250.51,7053011.3,1932969.7525000013,0.49999999999999994,0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2005-01-01
6072748.08,4827127.48,649513.72,2005,1,4827127.48,1441244.5,2897688.9950000015,0.49999999999999994,0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2005-01-01
6072748.08,4827127.48,4040761.28,2005,1,4827127.48,1441244.5,3862408.2375000017,0.49999999999999994,0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2005-01-01
6072748.08,4827127.48,51060.1,2005,1,4827127.48,1441244.5,4827127.48,0.49999999999999994,0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2005-01-01
6072748.08,1245620.6,132297.47,2005,1,4827127.48,4149457.17,3931750.760000001,0.49999999999999994,0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2005-01-01
6072748.08,1245620.6,317364.42,2005,1,1245620.6,4149457.17,3036374.040000002,0.49999999999999994,0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2005-01-01
6072748.08,1245620.6,795958.7,2005,1,1245620.6,4149457.17,2140997.320000001,0.49999999999999994,0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2005-01-01
6378265.96,4478945.45,164972.82,2005,2,1245620.6,4149457.17,2053951.8125000014,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2005-02-01
6378265.96,4478945.45,809575.8,2005,2,4478945.45,968250.51,2862283.0250000013,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2005-02-01
6378265.96,4478945.45,3319177.06,2005,2,4478945.45,968250.51,3670614.237500001,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2005-02-01
6378265.96,4478945.45,185219.78,2005,2,4478945.45,968250.51,4478945.45,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2005-02-01
6378265.96,1899320.5,232808.63,2005,2,4478945.45,968250.51,3834039.2125000013,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2005-02-01
6378265.96,1899320.5,523716.85,2005,2,1899320.5,4827127.48,3189132.9750000015,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2005-02-01
6378265.96,1899320.5,648.0,2005,2,1899320.5,4827127.48,2544226.7375000017,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2005-02-01
6378265.96,1899320.5,1142147.02,2005,2,1899320.5,4827127.48,1899320.5,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2005-02-01
7396415.42,5770536.55,113577.88,2005,3,1899320.5,4827127.48,2867124.512500001,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2005-03-01
7396415.42,5770536.55,676367.11,2005,3,5770536.55,1245620.6,3834928.5250000013,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2005-03-01
7396415.42,5770536.55,4945570.96,2005,3,5770536.55,1245620.6,4802732.5375000015,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2005-03-01
7396415.42,5770536.55,35020.6,2005,3,5770536.55,1245620.6,5770536.55,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2005-03-01
7396415.42,1625878.87,164730.9,2005,3,5770536.55,4478945.45,4734372.130000001,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2005-03-01
7396415.42,1625878.87,608524.42,2005,3,1625878.87,4478945.45,3698207.7100000014,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2005-03-01
7396415.42,1625878.87,852623.55,2005,3,1625878.87,4478945.45,2662043.290000002,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2005-03-01
7173130.52,5574606.77,165119.81,2005,4,1625878.87,4478945.45,2613060.8450000016,0.8660254037844387,-0.4999999999999998,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2005-04-01
7173130.52,5574606.77,734986.39,2005,4,5574606.77,1899320.5,3600242.820000001,0.8660254037844387,-0.4999999999999998,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2005-04-01
7173130.52,5574606.77,4466561.41,2005,4,5574606.77,1899320.5,4587424.795000001,0.8660254037844387,-0.4999999999999998,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2005-04-01
7173130.52,5574606.77,207939.16,2005,4,5574606.77,1899320.5,5574606.77,0.8660254037844387,-0.4999999999999998,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2005-04-01
7173130.52,1598523.75,188015.15,2005,4,5574606.77,1899320.5,4580586.015000001,0.8660254037844387,-0.4999999999999998,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2005-04-01
7173130.52,1598523.75,396965.77,2005,4,1598523.75,5770536.55,3586565.2600000007,0.8660254037844387,-0.4999999999999998,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2005-04-01
7173130.52,1598523.75,6383.99,2005,4,1598523.75,5770536.55,2592544.505000001,0.8660254037844387,-0.4999999999999998,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2005-04-01
7173130.52,1598523.75,1007158.85,2005,4,1598523.75,5770536.55,1598523.75,0.8660254037844387,-0.4999999999999998,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2005-04-01
7831233.78,6444852.77,137923.89,2005,5,1598523.75,5770536.55,2810106.0050000013,0.49999999999999994,-0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2005-05-01
7831233.78,6444852.77,1148438.79,2005,5,6444852.77,1625878.87,4021688.260000001,0.49999999999999994,-0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2005-05-01
7831233.78,6444852.77,4958744.32,2005,5,6444852.77,1625878.87,5233270.515000001,0.49999999999999994,-0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2005-05-01
7831233.78,6444852.77,199745.77,2005,5,6444852.77,1625878.87,6444852.77,0.49999999999999994,-0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2005-05-01
7831233.78,1386381.02,179351.73,2005,5,6444852.77,5574606.77,5180234.832500001,0.49999999999999994,-0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2005-05-01
7831233.78,1386381.02,510017.84,2005,5,1386381.02,5574606.77,3915616.8950000014,0.49999999999999994,-0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2005-05-01
7831233.78,1386381.02,697011.45,2005,5,1386381.02,5574606.77,2650998.9575000014,0.49999999999999994,-0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2005-05-01
8987697.68,6923601.28,112775.85,2005,6,1386381.02,5574606.77,2770686.0850000014,1.2246467991473532e-16,-1.0,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2005-06-01
8987697.68,6923601.28,936263.77,2005,6,6923601.28,1598523.75,4154991.1500000013,1.2246467991473532e-16,-1.0,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2005-06-01
8987697.68,6923601.28,5749538.18,2005,6,6923601.28,1598523.75,5539296.215000002,1.2246467991473532e-16,-1.0,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2005-06-01
8987697.68,6923601.28,125023.49,2005,6,6923601.28,1598523.75,6923601.28,1.2246467991473532e-16,-1.0,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2005-06-01
8987697.68,2064096.4,266126.13,2005,6,6923601.28,1598523.75,5708725.060000001,1.2246467991473532e-16,-1.0,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2005-06-01
8987697.68,2064096.4,547172.97,2005,6,2064096.4,6444852.77,4493848.840000002,1.2246467991473532e-16,-1.0,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2005-06-01
8987697.68,2064096.4,1250797.31,2005,6,2064096.4,6444852.77,3278972.6200000015,1.2246467991473532e-16,-1.0,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2005-06-01
7840265.76,6032631.42,112492.39,2005,7,2064096.4,6444852.77,3056230.155000001,-0.4999999999999997,-0.8660254037844388,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2005-07-01
7840265.76,6032631.42,942326.88,2005,7,6032631.42,6444852.77,4048363.910000001,-0.4999999999999997,-0.8660254037844388,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2005-07-01
7840265.76,6032631.42,4617316.41,2005,7,6032631.42,1386381.02,5040497.665000002,-0.4999999999999997,-0.8660254037844388,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2005-07-01
7840265.76,6032631.42,360495.74,2005,7,6032631.42,1386381.02,6032631.42,-0.4999999999999997,-0.8660254037844388,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2005-07-01
7840265.76,1807634.34,202572.74,2005,7,6032631.42,1386381.02,4976382.150000001,-0.4999999999999997,-0.8660254037844388,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2005-07-01
7840265.76,1807634.34,592097.18,2005,7,1807634.34,6923601.28,3920132.8800000018,-0.4999999999999997,-0.8660254037844388,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2005-07-01
7840265.76,1807634.34,1012964.42,2005,7,1807634.34,6923601.28,2863883.6100000017,-0.4999999999999997,-0.8660254037844388,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2005-07-01
6617453.59,5212898.69,168340.02,2005,8,1807634.34,6923601.28,2658950.427500002,-0.8660254037844385,-0.5000000000000004,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2005-08-01
6617453.59,5212898.69,964776.09,2005,8,5212898.69,6923601.28,3510266.515000002,-0.8660254037844385,-0.5000000000000004,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2005-08-01
6617453.59,5212898.69,3918268.71,2005,8,5212898.69,2064096.4,4361582.602500002,-0.8660254037844385,-0.5000000000000004,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2005-08-01
6617453.59,5212898.69,161513.87,2005,8,5212898.69,2064096.4,5212898.69,-0.8660254037844385,-0.5000000000000004,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2005-08-01
6617453.59,1404554.9,281728.5,2005,8,5212898.69,2064096.4,4260812.742500002,-0.8660254037844385,-0.5000000000000004,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2005-08-01
6617453.59,1404554.9,506581.82,2005,8,1404554.9,6032631.42,3308726.795000002,-0.8660254037844385,-0.5000000000000004,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2005-08-01
6617453.59,1404554.9,616244.58,2005,8,1404554.9,6032631.42,2356640.8475000015,-0.8660254037844385,-0.5000000000000004,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2005-08-01
7893592.62,5900870.36,235133.84,2005,9,1404554.9,6032631.42,2528633.7650000015,-1.0,-1.8369701987210297e-16,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2005-09-01
7893592.62,5900870.36,1159816.45,2005,9,5900870.36,6032631.42,3652712.6300000018,-1.0,-1.8369701987210297e-16,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2005-09-01
7893592.62,5900870.36,4294691.2,2005,9,5900870.36,1807634.34,4776791.495000002,-1.0,-1.8369701987210297e-16,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2005-09-01
7893592.62,5900870.36,211228.87,2005,9,5900870.36,1807634.34,5900870.36,-1.0,-1.8369701987210297e-16,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2005-09-01
