Valor,Year,Lag_1,Lag_12,Month_sin,Month_cos,Mes_Aug,Mes_Dec,Mes_Feb,Mes_Jan,Mes_Jul,Mes_Jun,Mes_Mar,Mes_May,Mes_Nov,Mes_Oct,Mes_Sep,Fecha
0.3365384615384615,0.08695652173912549,0.32572115384615374,0.24281984334203655,0.06698729810778081,0.24999999999999978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998-08-01
0.2692307692307692,0.08695652173912549,0.3365384615384615,0.24412532637075718,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1998-09-01
0.45913461538461525,0.08695652173912549,0.2692307692307692,0.2780678851174935,0.0669872981077807,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1998-10-01
0.3389423076923076,0.08695652173912549,0.45913461538461525,0.23237597911227154,0.24999999999999978,0.9330127018922192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1998-11-01
0.33173076923076916,0.08695652173912549,0.3389423076923076,0.2597911227154047,0.4999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998-12-01
0.3497596153846153,0.13043478260868824,0.33173076923076916,0.32114882506527415,0.75,0.9330127018922194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01
0.3521634615384615,0.13043478260868824,0.3497596153846153,0.2558746736292428,0.9330127018922193,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-02-01
0.4290865384615384,0.13043478260868824,0.3521634615384615,0.3381201044386423,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1999-03-01
0.36658653846153844,0.13043478260868824,0.4290865384615384,0.2859007832898173,0.9330127018922194,0.2500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-04-01
0.3786057692307692,0.13043478260868824,0.36658653846153844,0.31201044386422977,0.75,0.06698729810778065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1999-05-01
0.3822115384615384,0.13043478260868824,0.3786057692307692,0.37597911227154046,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1999-06-01
0.3689903846153845,0.13043478260868824,0.3822115384615384,0.38642297650130547,0.2500000000000001,0.06698729810778059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-07-01
0.37259615384615385,0.13043478260868824,0.3689903846153845,0.39817232375979117,0.06698729810778081,0.24999999999999978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-08-01
0.3016826923076923,0.13043478260868824,0.37259615384615385,0.32506527415143605,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1999-09-01
0.33533653846153844,0.13043478260868824,0.3016826923076923,0.5313315926892951,0.0669872981077807,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1999-10-01
0.23557692307692307,0.13043478260868824,0.33533653846153844,0.4007832898172324,0.24999999999999978,0.9330127018922192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-11-01
0.19831730769230765,0.13043478260868824,0.23557692307692307,0.3929503916449086,0.4999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-12-01
0.3377403846153845,0.1739130434782652,0.19831730769230765,0.412532637075718,0.75,0.9330127018922194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01-01
0.24639423076923073,0.1739130434782652,0.3377403846153845,0.4151436031331593,0.9330127018922193,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-02-01
0.1610576923076923,0.1739130434782652,0.24639423076923073,0.49869451697127937,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000-03-01
0.0985576923076923,0.1739130434782652,0.1610576923076923,0.43080939947780683,0.9330127018922194,0.2500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-04-01
0.14062499999999994,0.1739130434782652,0.0985576923076923,0.4438642297650131,0.75,0.06698729810778065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000-05-01
0.08052884615384616,0.1739130434782652,0.14062499999999994,0.44778067885117495,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000-06-01
0.010817307692307682,0.1739130434782652,0.08052884615384616,0.43342036553524804,0.2500000000000001,0.06698729810778059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-07-01
0.11538461538461538,0.1739130434782652,0.010817307692307682,0.43733681462141,0.06698729810778081,0.24999999999999978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-08-01
0.026442307692307696,0.1739130434782652,0.11538461538461538,0.360313315926893,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000-09-01
0.038461538461538464,0.1739130434782652,0.026442307692307696,0.39686684073107054,0.0669872981077807,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2000-10-01
0.05889423076923074,0.1739130434782652,0.038461538461538464,0.2885117493472585,0.24999999999999978,0.9330127018922192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000-11-01
0.03605769230769229,0.1739130434782652,0.05889423076923074,0.24804177545691908,0.4999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-12-01
0.15624999999999994,0.21739130434782794,0.03605769230769229,0.39947780678851175,0.75,0.9330127018922194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-01-01
0.051682692307692304,0.21739130434782794,0.15624999999999994,0.3002610966057441,0.9330127018922193,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-02-01
0.10937499999999999,0.21739130434782794,0.051682692307692304,0.20757180156657967,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2001-03-01
0.0661057692307692,0.21739130434782794,0.10937499999999999,0.13968668407310708,0.9330127018922194,0.2500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-04-01
0.08894230769230767,0.21739130434782794,0.0661057692307692,0.18537859007832896,0.75,0.06698729810778065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2001-05-01
0.05889423076923074,0.21739130434782794,0.08894230769230767,0.12010443864229765,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2001-06-01
0.07812499999999999,0.21739130434782794,0.05889423076923074,0.044386422976501305,0.2500000000000001,0.06698729810778059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-07-01
0.03605769230769229,0.21739130434782794,0.07812499999999999,0.15796344647519583,0.06698729810778081,0.24999999999999978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-08-01
0.05048076923076923,0.21739130434782794,0.03605769230769229,0.06135770234986945,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2001-09-01
0.1045673076923077,0.21739130434782794,0.05048076923076923,0.07441253263707573,0.0669872981077807,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2001-10-01
0.09495192307692306,0.21739130434782794,0.1045673076923077,0.09660574412532637,0.24999999999999978,0.9330127018922192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2001-11-01
0.02283653846153845,0.21739130434782794,0.09495192307692306,0.07180156657963446,0.4999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-12-01
0.03605769230769229,0.2608695652173907,0.02283653846153845,0.20234986945169714,0.75,0.9330127018922194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-01-01
0.07692307692307691,0.2608695652173907,0.03605769230769229,0.08877284595300262,0.9330127018922193,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-02-01
0.11538461538461538,0.2608695652173907,0.07692307692307691,0.15143603133159272,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2002-03-01
0.1298076923076923,0.2608695652173907,0.11538461538461538,0.10443864229765014,0.9330127018922194,0.2500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-04-01
0.10096153846153845,0.2608695652173907,0.1298076923076923,0.12924281984334202,0.75,0.06698729810778065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2002-05-01
0.09374999999999999,0.2608695652173907,0.10096153846153845,0.09660574412532637,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2002-06-01
0.04326923076923077,0.2608695652173907,0.09374999999999999,0.11749347258485639,0.2500000000000001,0.06698729810778059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-07-01
0.03245192307692307,0.2608695652173907,0.04326923076923077,0.07180156657963446,0.06698729810778081,0.24999999999999978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-08-01
0.03125,0.2608695652173907,0.03245192307692307,0.08746736292428199,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2002-09-01
0.08894230769230767,0.2608695652173907,0.03125,0.1462140992167102,0.0669872981077807,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2002-10-01
0.06129807692307691,0.2608695652173907,0.08894230769230767,0.13577023498694518,0.24999999999999978,0.9330127018922192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2002-11-01
0.05528846153846155,0.2608695652173907,0.06129807692307691,0.05744125326370757,0.4999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-12-01
0.12019230769230767,0.30434782608695343,0.05528846153846155,0.07180156657963446,0.75,0.9330127018922194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003-01-01
0.125,0.30434782608695343,0.12019230769230767,0.11618798955613578,0.9330127018922193,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003-02-01
0.14302884615384615,0.30434782608695343,0.125,0.15796344647519583,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2003-03-01
0.11418269230769228,0.30434782608695343,0.14302884615384615,0.17362924281984338,0.9330127018922194,0.2500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003-04-01
0.15024038461538458,0.30434782608695343,0.11418269230769228,0.1422976501305483,0.75,0.06698729810778065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2003-05-01
0.0673076923076923,0.30434782608695343,0.15024038461538458,0.13446475195822455,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2003-06-01
0.0,0.30434782608695343,0.0673076923076923,0.07963446475195825,0.2500000000000001,0.06698729810778059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2003-07-01
0.07812499999999999,0.30434782608695343,0.0,0.06788511749347259,0.06698729810778081,0.24999999999999978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003-08-01
0.11538461538461538,0.30434782608695343,0.07812499999999999,0.06657963446475197,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2003-09-01
0.0985576923076923,0.30434782608695343,0.11538461538461538,0.12924281984334202,0.0669872981077807,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2003-10-01
0.1045673076923077,0.30434782608695343,0.0985576923076923,0.09921671018276763,0.24999999999999978,0.9330127018922192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2003-11-01
0.07692307692307691,0.30434782608695343,0.1045673076923077,0.0926892950391645,0.4999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003-12-01
0.09615384615384613,0.3478260869565162,0.07692307692307691,0.1631853785900783,0.75,0.9330127018922194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004-01-01
0.0661057692307692,0.3478260869565162,0.09615384615384613,0.16840731070496084,0.9330127018922193,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004-02-01
0.18269230769230765,0.3478260869565162,0.0661057692307692,0.18798955613577029,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2004-03-01
0.1382211538461538,0.3478260869565162,0.18269230769230765,0.1566579634464752,0.9330127018922194,0.2500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004-04-01
0.2007211538461538,0.3478260869565162,0.1382211538461538,0.19582245430809397,0.75,0.06698729810778065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2004-05-01
0.1298076923076923,0.3478260869565162,0.2007211538461538,0.10574412532637077,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2004-06-01
0.1538461538461538,0.3478260869565162,0.1298076923076923,0.03263707571801566,0.2500000000000001,0.06698729810778059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004-07-01
0.18389423076923073,0.3478260869565162,0.1538461538461538,0.11749347258485639,0.06698729810778081,0.24999999999999978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004-08-01
0.14783653846153844,0.3478260869565162,0.18389423076923073,0.15796344647519583,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2004-09-01
0.18389423076923073,0.3478260869565162,0.14783653846153844,0.13968668407310708,0.0669872981077807,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2004-10-01
0.14663461538461536,0.3478260869565162,0.18389423076923073,0.1462140992167102,0.24999999999999978,0.9330127018922192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2004-11-01
0.14182692307692307,0.3478260869565162,0.14663461538461536,0.11618798955613578,0.4999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004-12-01
0.2403846153846153,0.39130434782609314,0.14182692307692307,0.13707571801566582,0.75,0.9330127018922194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-01-01
0.24639423076923073,0.39130434782609314,0.2403846153846153,0.10443864229765014,0.9330127018922193,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-02-01
0.24519230769230765,0.39130434782609314,0.24639423076923073,0.2310704960835509,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2005-03-01
0.3810096153846153,0.39130434782609314,0.24519230769230765,0.18276762402088775,0.9330127018922194,0.2500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-04-01
0.3401442307692307,0.39130434782609314,0.3810096153846153,0.2506527415143603,0.75,0.06698729810778065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2005-05-01
0.35937499999999994,0.39130434782609314,0.3401442307692307,0.17362924281984338,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2005-06-01
0.21754807692307687,0.39130434782609314,0.35937499999999994,0.19973890339425587,0.2500000000000001,0.06698729810778059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-01
0.26442307692307687,0.39130434782609314,0.21754807692307687,0.23237597911227154,0.06698729810778081,0.24999999999999978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-08-01
0.3485576923076923,0.39130434782609314,0.26442307692307687,0.19321148825065276,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2005-09-01
0.2620192307692307,0.39130434782609314,0.3485576923076923,0.23237597911227154,0.0669872981077807,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2005-10-01
0.3197115384615384,0.39130434782609314,0.2620192307692307,0.19190600522193213,0.24999999999999978,0.9330127018922192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2005-11-01
0.15745192307692307,0.39130434782609314,0.3197115384615384,0.1866840731070496,0.4999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-12-01
0.21754807692307687,0.4347826086956559,0.15745192307692307,0.293733681462141,0.75,0.9330127018922194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-01-01
0.3425480769230769,0.4347826086956559,0.21754807692307687,0.3002610966057441,0.9330127018922193,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-02-01
0.3978365384615384,0.4347826086956559,0.3425480769230769,0.29895561357702355,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2006-03-01
0.27644230769230765,0.4347826086956559,0.3978365384615384,0.4464751958224543,0.9330127018922194,0.2500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-04-01
0.35576923076923067,0.4347826086956559,0.27644230769230765,0.402088772845953,0.75,0.06698729810778065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2006-05-01
0.4362980769230768,0.4347826086956559,0.35576923076923067,0.4229765013054831,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2006-06-01
0.39663461538461536,0.4347826086956559,0.4362980769230768,0.2689295039164491,0.2500000000000001,0.06698729810778059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07-01
0.3413461538461538,0.4347826086956559,0.39663461538461536,0.3198433420365535,0.06698729810778081,0.24999999999999978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-08-01
0.3173076923076923,0.4347826086956559,0.3413461538461538,0.41122715404699745,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2006-09-01
0.4254807692307692,0.4347826086956559,0.3173076923076923,0.3172323759791123,0.0669872981077807,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006-10-01
0.3497596153846153,0.4347826086956559,0.4254807692307692,0.3798955613577023,0.24999999999999978,0.9330127018922192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2006-11-01
0.20192307692307687,0.4347826086956559,0.3497596153846153,0.20365535248041777,0.4999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-01
0.4567307692307692,0.4782608695652186,0.20192307692307687,0.2689295039164491,0.75,0.9330127018922194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-01-01
0.5384615384615384,0.4782608695652186,0.4567307692307692,0.40469973890339433,0.9330127018922193,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-02-01
0.6862980769230769,0.4782608695652186,0.5384615384615384,0.464751958224543,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2007-03-01
